11004210012    0.1259E-27  6731.972120  6853.465040          69  -1  69
11005100001    0.6268E-25 12640.098270 12789.052310          70  -1  70
11005110001    0.2342E-27 11321.877020 11400.879540          42  -1  42
11005200001    0.4154E-25 12541.841090 12687.301960          70  -1  70
11005210002    0.3999E-27 11315.272340 11401.735010          46  -1  46
11110100001    0.5375E-20  1862.082720  2261.882720         108 104 108
11110102201    0.6189E-20   648.096020   824.443650         101 101 101
11110110001    0.1401E-19   604.017980   786.900000         104 104 104
11110110002    0.7314E-21   715.220480   871.954710          94  94  94
11110200001    0.6580E-21  1831.904620  2022.786720         104 100 104
11110202201    0.5211E-20   506.659200   678.590050          99  99  99
11110210001    0.3157E-21   468.470340   626.666340          94  96  96
11110210002    0.2171E-19   557.800000   758.800000         104 104 104
11111100011    0.5320E-25  1983.042230  2103.467590          71  71  71
11111101101    0.1180E-18  3553.546470  3890.546470         108  89 108
11111102211    0.7375E-25   667.248940   789.751720          70  70  70
11111103301    0.1981E-26  2305.272180  2427.260290          70  70  70
11111110011    0.1638E-24   618.768270   736.124030          69  69  69
11111110012    0.9695E-26   719.591240   836.947000          69  69  69
11111111101    0.7198E-20  2199.848160  2399.648160         101  81 101
11111111102    0.1573E-23  2376.815990  2503.375490          75  68  75
11111121101    0.6882E-25   813.185020   934.245320          70  69  70
11111121102    0.1068E-24   977.908590  1097.744910          70  70  70
11111200011    0.5644E-26  1843.035940  1960.463450          69  69  69
11111201101    0.7383E-19  3427.473100  3732.373100         108  88 108
11111202211    0.6829E-25   525.797190   648.294740          70  70  70
11111203301    0.1910E-26  2163.820430  2285.803310          69  70  70
11111210011    0.3382E-26   477.316520   594.744040          69  69  69
11111210012    0.2673E-24   576.728330   697.237710          71  71  71
11111211101    0.4238E-23  2084.555630  2220.447120          81  80  81
11111211102    0.1460E-19  2199.347240  2416.447240         103  83 103
11111221101    0.6682E-27   671.695430   792.865320          70  70  70
11111221102    0.9460E-25   836.418990   956.364910          70  70  70
11111221103    0.3114E-24   989.394460  1110.091290          70  70  70
11112100001    0.3010E-23  6601.271380  6710.165270          64  82  82
11112101111    0.2888E-23  3593.740440  3722.800190          77  77  77
11112102201    0.2978E-25  5249.819180  5372.802310          70  70  70
11112110001    0.7077E-25  5203.487710  5321.689660          70  70  60
11112110002    0.3249E-26  5305.843530  5424.054540          70  50  70
11112111111    0.1874E-24  2215.317430  2333.352260          70  70  70
11112112201    0.8821E-27  3824.952960  3947.503550          70  69  70
11112120001    0.5028E-27  3792.001580  3910.982150          70  58  70
11112120002    0.1222E-27  3924.095060  4042.129890          70  -1  70
11112200001    0.2071E-23  6458.173650  6570.223900          66  82  82
11112201111    0.1657E-23  3454.057220  3582.595030          76  76  76
11112202201    0.5788E-25  5141.893820  5232.785380          51  70  70
11112210001    0.5671E-26  5063.587310  5181.762820          70  70  70
11112210002    0.1500E-24  5165.943130  5284.079500          70  70  70
11112211112    0.3763E-24  2216.797030  2334.905560          70  70  70
11112212201    0.4748E-27  3685.052570  3807.506760          70  -1  70
11112212202    0.1403E-26  3858.754580  3982.053880          70  70  70
11112220001    0.7815E-27  3652.101190  3770.765920          70  -1  70
11112220002    0.4417E-27  3784.194660  3902.303190          70  -1  70
11112220003    0.6959E-27  3900.429760  4018.842740          70  50  70
11113101101    0.4803E-23  8156.239700  8297.974041          78  54  78
11113111101    0.1185E-24  6762.799840  6888.524500          70  35  70
11113111102    0.8159E-27  6932.238750  7032.405120          57   2  59
11113121101    0.2588E-27  5336.777880  5464.722520          70  13  70
11113201101    0.3713E-23  8018.301140  8158.353800          78  53  78
11113211101    0.3694E-26  6624.500070  6748.698800          70  10  70
11113211102    0.2256E-24  6767.977270  6892.534560          70  39  70
11113221102    0.2865E-27  5363.201690  5487.006060          70   9  70
11113221103    0.6166E-27  5516.177160  5643.093690          70  11  70
11114101111    0.2189E-27  8075.868600  8200.861370          70   2  70
11115101101    0.4289E-26 12638.116960 12746.414210          55  11  56
11115201101    0.3732E-26 12500.177720 12606.989150          55  10  56
11220101101    0.5076E-21  2014.387000  2185.633030         101  97 101
11220103301    0.2336E-21   674.335600   828.787300          92  92  92
11220111101    0.8169E-21   607.056420   772.062650          95  95  95
11220111102    0.1480E-22   761.121500   902.607890          81  81  81
11220201101    0.3860E-22  1844.308730  2006.419350          94  90  94
